PersonID,FirstName,LastName,OrganizationID,DocumentID,AuthorID,EmailAddress,OtherNames,FormerInstitution
2406,Anton B.,Tonchev,1012,WOS:001365443500257,,,,
2418,Gabriela,Tsankova,1021,WOS:000968158100001,,,,
2531,Yavor,Kornovski,1007,WOS:000974401000001,,,,
2306,Marina,Dyankova,1035,WOS:001084059703047,,,,
2480,Violeta,Iotova,1028,WOS:000861385200010,,,,
2306,Marina,Dyankova,1035,WOS:001332779404065,,,,
2116,Antoniya,Atanassova,1012,WOS:000960367600231,,,,
2148,Yana,Bocheva,1014,WOS:000854435700221,,,,
2150,Simona,Bogdanova-Petrova,1036,WOS:000853975601087,,,,
2527,Nikola,Kolev,1016,WOS:000969475100001,,,,
2316,Silviya,Filkova,1008,WOS:001323983700001,,,,
2431,Stefka,Valcheva-Kuzmanova,1029,WOS:000904938000008,,,,
2042,Ilina,Micheva,1037,WOS:000878153300441,,,,
2480,Violeta,Iotova,1028,WOS:000521062000004,,,,
2187,Svetoslav,Dimitrov,1036,WOS:000692625300224,,,,
2521,Aneliya,Klisarova,1035,WOS:001084059703429,,,,
2122,Yuliya,Bazdarska,1028,WOS:000866915600001,,,,
2157,Mila,Boyadzhieva,1037,WOS:000811569200705,,,,
2091,Silva P.,Andonova,1022,WOS:000641615400002,,,,
2274,Martina,Stoeva,1015,WOS:001229939000003,,,,
2046,Silvia G.,Mihaylova,1008,WOS:001025500200012,,,,
2028,Paraskeva,Mancheva,1061,WOS:000785980700010,,,,
2296,Klara G.,Dokova,1059,WOS:000579154000005,,,,
2185,Tsanka D.,Dikova,1040,WOS:000756421200001,,,,
2007,Mariya B.,Kosturkova,1031,WOS:000850279004306,,,,
2424,Antoaneta,Tsvetkova,1008,WOS:000679591200001,,,,
2371,Viliana,Gugleva,1050,WOS:001379827400001,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:001107398706013,,,,
2171,Trifon,Chervenkov,1020,WOS:001102582100001,,,,
2265,Rositsa,Stancheva,1047,WOS:000726375000001,,,,
2099,Mariana,Arnaoudova,1032,WOS:000577470300019,,,,
2047,Galya M.,Mihaylova,1045,WOS:000850279004306,,,,
2483,Dobri,Ivanov,1046,WOS:000654607500001,,,,
2314,Elitsa,Encheva,1035,WOS:000823826500229,,,,
2295,Thorsten R.,Doeppner,1012,WOS:001134145800001,,,,
2457,Tsvetelina,Yordanova,1018,WOS:001332779402404,,,,
2400,Tatina,Todorova,1021,WOS:001138224500001,,,,
2127,Miroslava,Benkova-Petrova,1037,WOS:000880422900011,,,,
2475,Bogomil,Iliev,1023,WOS:001265199000020,,,,
2400,Tatina,Todorova,1021,WOS:001339995200006,,,,
2047,Galya M.,Mihaylova,1045,WOS:001239285300007,,,,
2041,Albena,Merdzhanova,1047,WOS:000726375000001,,,,
2145,Zhivko,Bliznakov,1057,WOS:000589927100037,,,,
2290,Maria,Dimova-Mileva,1031,WOS:001107398703289,,,,
2463,Ralitsa,Yotsova,1041,WOS:001267791500029,,,,
2488,Darina,Ivanova,1018,WOS:000854435700221,,,,
2203,Zlatina,Peteva,1047,WOS:000869490100001,,,,
2246,Savi,Shishkov,1037,WOS:001299980300001,,,,
2166,Borislav,Chaushev,1043,WOS:000577424101311,,,,
2081,Galina,Nenkova,1046,WOS:000842123100001,,,,
2111,Nikiforos,Okkalidis,1067,WOS:000830783000001,,,,
2195,Eleonora G.,Dimitrova,1025,WOS:001220495200003,,,,
2140,Tsonko,Paunov,1056,WOS:001138534100005,,,,
2527,Nikola,Kolev,1016,WOS:001271268600001,,,,
2075,Milka A.,Nashar,1045,WOS:000859989500002,,,,
2076,Neshe,Nazifova-Tasinova,1045,WOS:000558722000362,,,,
2435,Deyana Georgieva,Vankova,1045,WOS:000982169600003,,,,
2279,Dragomir Svetozarov,Stoyanov,1025,WOS:000915522900001,,,,
2094,Lyudmila,Angelova,1020,WOS:001013381800009,,,,
2211,Katya,Peycheva,1047,WOS:000663076300011,,,,
2037,Miglena,Marinova,1056,WOS:001092365302025,,,,
2390,Zhivka,Stoykova,1021,WOS:001187070100001,,,,
2484,Borislav D.,Ivanov,1038,WOS:000812275900010,,,,
2091,Silva P.,Andonova,1022,WOS:000587365202027,,,,
2188,Lyubomir,Dimitrov,1056,WOS:001076213000001,,,,
2091,Silva P.,Andonova,1022,WOS:000508771300001,,,,
2453,Yanko G.,Yankov,1016,WOS:001060282200003,,,,
2042,Ilina,Micheva,1037,WOS:000779367702148,,,,
2484,Borislav D.,Ivanov,1038,WOS:001145243900021,,,,
2216,Maria A.,Radanova,1045,WOS:000850279004306,,,,
2453,Yanko G.,Yankov,1016,WOS:001206997300048,,,,
2163,George N.,Chaldakov,1012,WOS:001099794000011,,,,
2279,Dragomir Svetozarov,Stoyanov,1025,WOS:001051965000001,,,,
2353,Anelia,Gerasimova,1047,WOS:001152905800001,,,,
2148,Yana,Bocheva,1014,WOS:000696302600571,,,,
2180,Zhivka,Dancheva,1035,WOS:000709355000139,,,,
2400,Tatina,Todorova,1021,WOS:001138577900001,,,,
2366,Evgeni,Grigorov,1048,WOS:000636696800002,,,,
2574,Martin,Moynov,1023,WOS:001082879405214,,,,
2462,Yoto T.,Yotov,1036,WOS:001043122800275,,,,
2193,Tsonka,Dimitrova,1046,WOS:001153778000040,,,,
2475,Bogomil,Iliev,1023,WOS:001046581100008,,,,
2462,Yoto T.,Yotov,1036,WOS:001381420900001,,,,
2481,Martin N.,Ivanov,1012,WOS:000684561600017,,,,
2011,Rositsa,Krasteva,1036,WOS:001109120504169,,,,
2531,Yavor,Kornovski,1007,WOS:000902970500001,,,,
2594,Kiril,Hristozov,1037,WOS:001098996700018,,,,
2110,Denis,Niyazi,1021,WOS:001023436600007,,,,
2349,Miglena,Georgieva,1028,WOS:000880422900011,,,,
2480,Violeta,Iotova,1028,WOS:000866915600001,,,,
2480,Violeta,Iotova,1028,WOS:000627785100009,,,,
2082,Gergana,Nenova,1061,WOS:000613951300004,,,,
2150,Simona,Bogdanova-Petrova,1036,WOS:001228342600005,,,,
2480,Violeta,Iotova,1028,WOS:000811569200287,,,,
2462,Yoto T.,Yotov,1036,WOS:000659951300003,,,,
2315,Neli,Ermenlieva,1021,WOS:001138534100027,,,,
2480,Violeta,Iotova,1028,WOS:000514025300303,,,,
2029,Rostislav,Manev,1025,WOS:000748142300001,,,,
2495,Desislava,Ivanova,1045,WOS:000560368304390,,,,
2272,Lyuben,Stoev,1015,WOS:001053864800002,,,,
2424,Antoaneta,Tsvetkova,1008,WOS:000847375800017,,,,
2141,Stoyan P.,Pavlov,1012,WOS:000841720600039,,,,
2122,Yuliya,Bazdarska,1028,WOS:000854435700221,,,,
2277,Temenuga,Stoeva,1021,WOS:001381597900001,,,,
2211,Katya,Peycheva,1047,WOS:000648176100001,,,,
2140,Tsonko,Paunov,1056,WOS:001153778000046,,,,
2276,Tanya,Stoeva,1035,WOS:001332779404065,,,,
2396,Tatyana,Telbizova,1032,WOS:000822791900001,,,,
2462,Yoto T.,Yotov,1036,WOS:001273038800001,,,,
2396,Tatyana,Telbizova,1032,WOS:001071546800001,,,,
2242,Ayshe S.,Salim,1045,WOS:000998114000001,,,,
2533,Silvia,Atanasova,1016,WOS:000602827700001,,,,
2277,Temenuga,Stoeva,1021,WOS:000996103400022,,,,
2008,Iskren A.,Kotzev,1037,WOS:000848875100013,,,,
2328,Radoslav,Georgiev,1018,WOS:000779036800001,,,,
2019,Mariya,Levkova,1020,WOS:000776480800003,,,,
2113,Veselina,Panayotova,1047,WOS:000978287900001,,,,
2100,Hristina,Arnautska,1044,WOS:001153779900016,,,,
2077,Gergana,Nedelcheva,1021,WOS:001138224500001,,,,
2330,Tihomir,Georgiev,1057,WOS:001179511200011,,,,
2480,Violeta,Iotova,1028,WOS:001249541300001,,,,
2416,Mihael E.,Tsalta-Mladenov,1022,WOS:000646194100091,,,,
2393,Tsvetelina,Tarpomanova,1008,WOS:001057779100001,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:000646930400002,,,,
2216,Maria A.,Radanova,1045,WOS:001239285300007,,,,
2277,Temenuga,Stoeva,1021,WOS:001342965600001,,,,
2048,Viktoriya,Mihaylova,1015,WOS:000922641900001,,,,
2475,Bogomil,Iliev,1023,WOS:001153933400028,,,,
2216,Maria A.,Radanova,1045,WOS:001340025900001,,,,
2122,Yuliya,Bazdarska,1028,WOS:000696302600571,,,,
2537,Sonya,Maneva,1032,WOS:001138534100030,,,,
2114,Virginia,Atanasova,1059,WOS:001342721400001,,,,
2202,Magdalena,Pesheva,1048,WOS:000785980700017,,,,
2483,Dobri,Ivanov,1046,WOS:000713710900021,,,,
2280,Dimo S.,Stoyanov,1012,WOS:001072037000001,,,,
2045,Stefan,Mihaylov,1016,WOS:000682990800018,,,,
2110,Denis,Niyazi,1021,WOS:001138534100002,,,,
2092,Radosveta S.,Andreeva,1042,WOS:000613951300002,,,,
2453,Yanko G.,Yankov,1016,WOS:001122720400016,,,,
2319,Sonya,Galcheva,1028,WOS:001366024302084,,,,
2480,Violeta,Iotova,1028,WOS:000873968400001,,,,
2253,Stanislav,Slavchev,1005,WOS:000615595400005,,,,
2216,Maria A.,Radanova,1045,WOS:000676700400001,,,,
2370,Christina N.,Grupcheva,1026,WOS:000824020600001,,,,
2309,Deyan,Dzhenkov,1015,WOS:001144445800004,,,,
2489,Eliyana,Ivanova,1056,WOS:000895463401221,,,,
2355,Liana,Gercheva-Kyuchukova,1037,WOS:000619527100006,,,,
2186,Simeon,Dimanov,1041,WOS:001122720400016,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:000692625300589,,,,
2230,Maria,Rohova,1055,WOS:000814021500014,,,,
2140,Tsonko,Paunov,1056,WOS:000751870800006,,,,
2462,Yoto T.,Yotov,1036,WOS:001043122800268,,,,
2277,Temenuga,Stoeva,1021,WOS:000835326900005,,,,
2047,Galya M.,Mihaylova,1045,WOS:000676700400001,,,,
2416,Mihael E.,Tsalta-Mladenov,1022,WOS:000726524900001,,,,
2480,Violeta,Iotova,1028,WOS:000891914901377,,,,
2429,Georgi N.,Valchev,1008,WOS:000560368308090,,,,
2510,Iskra,Kapincheva,1059,WOS:001092365301262,,,,
2219,Nikolina,Radeva,1054,WOS:001060343200001,,,,
2105,Miglena N.,Nikolova,1045,WOS:001031055000001,,,,
2470,Zornitsa Ivanova,Zlatarova,1063,WOS:000568114100001,,,,
2306,Marina,Dyankova,1035,WOS:001084059702310,,,,
2281,George S.,Stoyanov,1015,WOS:000779036800001,,,,
2025,Lubomir,Makedonski,1047,WOS:000895221100001,,,,
2230,Maria,Rohova,1055,WOS:001153778000022,,,,
2007,Mariya B.,Kosturkova,1031,WOS:001340025900001,,,,
2165,Rositsa,Chamova,1056,WOS:001196534100001,,,,
2090,Velichka,Andonova,1050,WOS:000723767600001,,,,
2463,Ralitsa,Yotsova,1041,WOS:001304934800001,,,,
2133,Rouzha,Pancheva,1056,WOS:001038050500001,,,,
2426,Natalya,Usheva,1059,WOS:001420359700001,,,,
2196,Vladina Miroslavova,Dimitrova,1063,WOS:000928000100001,,,,
2094,Lyudmila,Angelova,1020,WOS:001050507001136,,,,
2373,Mari,Hachmeriyan,1020,WOS:001261575300001,,,,
2357,Vladimir,Gerov,1037,WOS:001031055000001,,,,
2084,Veselinka,Nestorova,1063,WOS:000907717300002,,,,
2281,George S.,Stoyanov,1015,WOS:000650940800003,,,,
2462,Yoto T.,Yotov,1036,WOS:000621797100001,,,,
2311,Merlin Erol,Efraim,1037,WOS:000933582100011,,,,
2531,Yavor,Kornovski,1007,WOS:000735610700001,,,,
2433,Ekaterina,Valtcheva,1056,WOS:000713802502032,,,,
2122,Yuliya,Bazdarska,1028,WOS:000514025300303,,,,
2328,Radoslav,Georgiev,1018,WOS:001366024302084,,,,
2081,Galina,Nenkova,1046,WOS:001026513300001,,,,
2450,Dinnar,Yahya,1020,WOS:001050507000212,,,,
2091,Silva P.,Andonova,1022,WOS:001058307000370,,,,
2278,Stanislav,Stoilov,1024,WOS:000602076500001,,,,
2167,Sofiya,Chausheva,1035,WOS:001084059703429,,,,
2438,Rosen Nikolov,Vasilev,1065,WOS:000659299700146,,,,
2083,Anna,Nenova-Nogalcheva,1041,WOS:000741367200013,,,,
2373,Mari,Hachmeriyan,1020,WOS:000598482602481,,,,
2517,Bogdan,Kirilov,1059,WOS:000573356200001,,,,
2053,Minko,Milev,1008,WOS:001221386700001,,,,
2490,Diana G.,Ivanova,1045,WOS:001307407800001,,,,
2253,Stanislav,Slavchev,1005,WOS:000996464800009,,,,
2449,Evgenia,Vladeva,1058,WOS:000704350800003,,,,
2254,Svetoslava,Slavcheva,1036,WOS:001299980300001,,,,
2076,Neshe,Nazifova-Tasinova,1045,WOS:000474957400001,,,,
2317,Radina,Fuchidzhieva,1022,WOS:000712442200602,,,,
2249,Tanya,Shivacheva,1036,WOS:000692625300224,,,,
2193,Tsonka,Dimitrova,1046,WOS:000713802502024,,,,
2245,Sevim,Shefket,1014,WOS:001283137202027,,,,
2341,Stanislava K.,Georgieva,1047,WOS:001174863100002,,,,
2313,Yavor,Enchev,1023,WOS:001046581100008,,,,
2193,Tsonka,Dimitrova,1046,WOS:000605268702560,,,,
2219,Nikolina,Radeva,1054,WOS:000976025800001,,,,
2450,Dinnar,Yahya,1020,WOS:001050507001136,,,,
2480,Violeta,Iotova,1028,WOS:000619416700001,,,,
2566,Asen,Kutsarov,1006,WOS:001207547300006,,,,
2578,Svetlana,Panayotova,1055,WOS:001241084400001,,,,
2480,Violeta,Iotova,1028,WOS:000696302600571,,,,
2480,Violeta,Iotova,1028,WOS:000941861100002,,,,
2137,Ivaylo,Parushev,1038,WOS:001366714800001,,,,
2122,Yuliya,Bazdarska,1028,WOS:000514025300191,,,,
2378,Svetlana,Hristova,1017,WOS:000850279003141,,,,
2141,Stoyan P.,Pavlov,1012,WOS:001112858100004,,,,
2075,Milka A.,Nashar,1045,WOS:001026513300001,,,,
2111,Nikiforos,Okkalidis,1067,WOS:000897801500001,,,,
2455,Pavel,Yordanov,1036,WOS:000893392404422,,,,
2350,Anna,Georgieva,1062,WOS:000853853900017,,,,
2020,Oriana,Lo Re,1067,WOS:000772795700001,,,,
2208,Yavor,Petrov,1037,WOS:000878153300646,,,,
2124,Ganka Y.,Bekyarova,1030,WOS:000982169600003,,,,
2340,Svetlana,Georgieva,1049,WOS:001153778000025,,,,
2193,Tsonka,Dimitrova,1046,WOS:001138534100016,,,,
2429,Georgi N.,Valchev,1008,WOS:000857046603196,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:001107398700077,,,,
2529,Desislava,Konstantinova,1040,WOS:000741367200013,,,,
2390,Zhivka,Stoykova,1021,WOS:000850150800012,,,,
2292,Diana A.,Dobreva,1047,WOS:000978287900001,,,,
2211,Katya,Peycheva,1047,WOS:000790680200001,,,,
2514,Iveta,Katreva,1040,WOS:001026414500002,,,,
2023,Valentina H.,Madjova,1017,WOS:001153778000033,,,,
2467,Maria,Zhelyazkova-Savova,1029,WOS:000521660500001,,,,
2319,Sonya,Galcheva,1028,WOS:001040078100001,,,,
2082,Gergana,Nenova,1061,WOS:000861560300001,,,,
2313,Yavor,Enchev,1023,WOS:000931522800002,,,,
2187,Svetoslav,Dimitrov,1036,WOS:000625162301264,,,,
2338,Avgustina C.,Georgieva,1037,WOS:000778573400210,,,,
2297,Dobrinka,Doncheva,1030,WOS:000785980700004,,,,
2320,Bistra,Galunska,1045,WOS:000704350800015,,,,
2407,Tsvetan,Tonchev,1016,WOS:000957608700031,,,,
2209,Petar,Petrov,1036,WOS:000509761000004,,,,
2243,Nikolay R.,Sapundzhiev,1023,WOS:000595830000023,,,,
2276,Tanya,Stoeva,1035,WOS:001084059702310,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:001297594000008,,,,
2197,Stefan,Peev,1043,WOS:001295366700186,,,,
2266,Katerina,Stanislavova,1041,WOS:001106473900004,,,,
2474,Nadezhda,Hvarchanova,1051,WOS:000751327200001,,,,
2216,Maria A.,Radanova,1045,WOS:000738591400001,,,,
2133,Rouzha,Pancheva,1056,WOS:000738327600001,,,,
2337,Darina Kirilova,Georgieva,1022,WOS:000965042200062,,,,
2245,Sevim,Shefket,1014,WOS:000696302600572,,,,
2040,Mediha,Mehmed-Hamza,1057,WOS:000659299700061,,,,
2047,Galya M.,Mihaylova,1045,WOS:000738591400001,,,,
2480,Violeta,Iotova,1028,WOS:000696302600334,,,,
2426,Natalya,Usheva,1059,WOS:001395840000026,,,,
2259,Todorka D.,Sokrateva,1045,WOS:000981010400001,,,,
2531,Yavor,Kornovski,1007,WOS:000787730000007,,,,
2242,Ayshe S.,Salim,1045,WOS:000651610300001,,,,
2490,Diana G.,Ivanova,1045,WOS:001138534100028,,,,
2305,Nikolay,Dukov,1057,WOS:001221386700001,,,,
2187,Svetoslav,Dimitrov,1036,WOS:001228342600005,,,,
2385,Milena,Stoyanova,1020,WOS:000779367702500,,,,
2416,Mihael E.,Tsalta-Mladenov,1022,WOS:000712442200464,,,,
2042,Ilina,Micheva,1037,WOS:001078488800010,,,,
2019,Mariya,Levkova,1020,WOS:001038050500001,,,,
2235,Jenya,Dimitrova,1019,WOS:000798917700001,,,,
2193,Tsonka,Dimitrova,1046,WOS:000605268703534,,,,
2020,Oriana,Lo Re,1067,WOS:001099794000011,,,,
2396,Tatyana,Telbizova,1032,WOS:000577470300019,,,,
2135,Natalina,Panova,1052,WOS:000756421200001,,,,
2420,Kaloyan,Tsochev,1028,WOS:000672599902112,,,,
2162,Tatyana,Chalakova,1036,WOS:000853696400566,,,,
2042,Ilina,Micheva,1037,WOS:000720856300073,,,,
2484,Borislav D.,Ivanov,1038,WOS:000766694100007,,,,
2131,Gabriela,Panayotova,1030,WOS:001365443500180,,,,
2302,Stela T.,Dragomanova,1051,WOS:000931368100001,,,,
2452,Galina,Yaneva,1046,WOS:000676722600001,,,,
2107,Krastena,Nikolova,1052,WOS:001340875500001,,,,
2076,Neshe,Nazifova-Tasinova,1045,WOS:000982169600003,,,,
2090,Velichka,Andonova,1050,WOS:000990596800002,,,,
2296,Klara G.,Dokova,1059,WOS:000605268702009,,,,
2309,Deyan,Dzhenkov,1015,WOS:000484776100001,,,,
2399,Georgi N.,Todorov,1018,WOS:001220495200003,,,,
2266,Katerina,Stanislavova,1041,WOS:001122720400016,,,,
2482,Stoyan,Ivanov,1027,WOS:000873013100001,,,,
2581,Stanislava P.,Peneva,1060,WOS:001294774000001,,,,
2148,Yana,Bocheva,1014,WOS:000811569200287,,,,
2468,Albena,Zlatareva,1051,WOS:001298733400001,,,,
2180,Zhivka,Dancheva,1035,WOS:001084059703443,,,,
2206,Lilyana,Petkova,1015,WOS:000722090900003,,,,
2332,Delyan,Georgiev,1040,WOS:001039363300002,,,,
2418,Gabriela,Tsankova,1021,WOS:001138224500001,,,,
2309,Deyan,Dzhenkov,1015,WOS:000531744000006,,,,
2512,Teodora,Karamfilova,1028,WOS:001091262802057,,,,
2480,Violeta,Iotova,1028,WOS:001239393700001,,,,
2176,Nikolay V.,Conev,1025,WOS:000560368308570,,,,
2197,Stefan,Peev,1043,WOS:000513770000085,,,,
2208,Yavor,Petrov,1037,WOS:001103891100001,,,,
2206,Lilyana,Petkova,1015,WOS:000709782000014,,,,
2186,Simeon,Dimanov,1041,WOS:001304934800001,,,,
2346,Emilia,Georgieva,1008,WOS:000577928600008,,,,
2246,Savi,Shishkov,1037,WOS:001098996700018,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:001233530400001,,,,
2494,Mariya,Ivanova,1048,WOS:000785980700017,,,,
2312,Miroslav,Eftimov,1029,WOS:001263341400005,,,,
2025,Lubomir,Makedonski,1047,WOS:001381258900019,,,,
2379,Minka,Hristova,1030,WOS:000796888400006,,,,
2480,Violeta,Iotova,1028,WOS:000696302600625,,,,
2253,Stanislav,Slavchev,1005,WOS:001157968000006,,,,
2091,Silva P.,Andonova,1022,WOS:000587365201670,,,,
2165,Rositsa,Chamova,1056,WOS:001092365302025,,,,
2136,Maria,Panteleeva-Popova,1054,WOS:001305817400001,,,,
2356,Georgi,Gerganov,1031,WOS:000960621100001,,,,
2216,Maria A.,Radanova,1045,WOS:000679413000014,,,,
2253,Stanislav,Slavchev,1005,WOS:000546924300007,,,,
2462,Yoto T.,Yotov,1036,WOS:001076372500001,,,,
2207,Petar M.,Petrov,1032,WOS:000624737200001,,,,
2306,Marina,Dyankova,1035,WOS:000577424101340,,,,
2140,Tsonko,Paunov,1056,WOS:001138534100016,,,,
2009,Emil,Kovachev,1024,WOS:000705595300001,,,,
2180,Zhivka,Dancheva,1035,WOS:000577424101312,,,,
2166,Borislav,Chaushev,1043,WOS:001332779404068,,,,
2296,Klara G.,Dokova,1059,WOS:000754571600022,,,,
2193,Tsonka,Dimitrova,1046,WOS:000741367200029,,,,
2420,Kaloyan,Tsochev,1028,WOS:000882514800006,,,,
2167,Sofiya,Chausheva,1035,WOS:000709355001293,,,,
2358,Daniela,Gerova,1014,WOS:000704350800015,,,,
2480,Violeta,Iotova,1028,WOS:001366024301397,,,,
2051,Kalin,Mihov,1027,WOS:001019628700001,,,,
2448,Manlio,Vinciguerra,1067,WOS:000915522900001,,,,
2456,Nikolinka,Yordanova,1028,WOS:001091262800297,,,,
2340,Svetlana,Georgieva,1049,WOS:000741367200007,,,,
2009,Emil,Kovachev,1024,WOS:000560030100014,,,,
2180,Zhivka,Dancheva,1035,WOS:001084059703511,,,,
2277,Temenuga,Stoeva,1021,WOS:001078488800010,,,,
2148,Yana,Bocheva,1014,WOS:000811569200352,,,,
2444,Margarita,Velikova,1030,WOS:001152905800001,,,,
2426,Natalya,Usheva,1059,WOS:000689992500001,,,,
2150,Simona,Bogdanova-Petrova,1036,WOS:000692625300224,,,,
2093,Atanas,Angelov,1036,WOS:000740003200001,,,,
2082,Gergana,Nenova,1061,WOS:000613924400006,,,,
2511,Ara,Kaprelyan,1022,WOS:000850365500096,,,,
2346,Emilia,Georgieva,1008,WOS:000741367200008,,,,
2077,Gergana,Nedelcheva,1021,WOS:000968158100001,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:001081466400001,,,,
2093,Atanas,Angelov,1036,WOS:001130610200001,,,,
2005,Todorka I.,Kostadinova,1055,WOS:000738458500048,,,,
2327,Kristiyan N.,Georgiev,1022,WOS:001163199101626,,,,
2472,Snezha,Zlateva,1051,WOS:001138534100021,,,,
2340,Svetlana,Georgieva,1049,WOS:001311113600001,,,,
2305,Nikolay,Dukov,1057,WOS:001038634200001,,,,
2185,Tsanka D.,Dikova,1040,WOS:000647744600001,,,,
2309,Deyan,Dzhenkov,1015,WOS:000552886800002,,,,
2296,Klara G.,Dokova,1059,WOS:001066036900001,,,,
2586,Svetlana,Radeva,1062,WOS:001239668800003,,,,
2457,Tsvetelina,Yordanova,1018,WOS:001332779404065,,,,
2373,Mari,Hachmeriyan,1020,WOS:001102582100001,,,,
2505,Turgay,Kalinov,1016,WOS:001199831600039,,,,
2321,Silvia,Gancheva,1029,WOS:000625162301351,,,,
2453,Yanko G.,Yankov,1016,WOS:001304934800001,,,,
2285,Antoniya,Dimova,1055,WOS:001092365301206,,,,
2039,Boyko,Matev,1018,WOS:000543763200012,,,,
2090,Velichka,Andonova,1050,WOS:001020360600001,,,,
2024,Christiana,Madjova,1039,WOS:000700377600035,,,,
2450,Dinnar,Yahya,1020,WOS:000757783300001,,,,
2355,Liana,Gercheva-Kyuchukova,1037,WOS:000651578800001,,,,
2168,Gergana,Chausheva,1014,WOS:001285023200011,,,,
2152,Petya,Boncheva,1059,WOS:001228082200001,,,,
2313,Yavor,Enchev,1023,WOS:000957608700031,,,,
2449,Evgenia,Vladeva,1058,WOS:001043079500001,,,,
2056,Mincho,Minev,1055,WOS:000814021500014,,,,
2176,Nikolay V.,Conev,1025,WOS:001171524300009,,,,
2253,Stanislav,Slavchev,1005,WOS:000691556300002,,,,
2541,Svetlana P.,Angelova,1008,WOS:001358876100012,,,,
2403,Monica,Todorova,1014,WOS:001153778000011,,,,
2167,Sofiya,Chausheva,1035,WOS:000857046602145,,,,
2349,Miglena,Georgieva,1028,WOS:000868828100009,,,,
2435,Deyana Georgieva,Vankova,1045,WOS:000546352200001,,,,
2070,Rosina,Moraliyska,1038,WOS:001107398707065,,,,
2281,George S.,Stoyanov,1015,WOS:000605200400002,,,,
2269,Stefan,Stefanov,1050,WOS:000756421200001,,,,
2390,Zhivka,Stoykova,1021,WOS:000745311400001,,,,
2090,Velichka,Andonova,1050,WOS:001077537200001,,,,
2085,Lora T.,Nikiforova,1023,WOS:000542976900015,,,,
2346,Emilia,Georgieva,1008,WOS:001281810600005,,,,
2511,Ara,Kaprelyan,1022,WOS:001145243900021,,,,
2163,George N.,Chaldakov,1012,WOS:000513799200002,,,,
2355,Liana,Gercheva-Kyuchukova,1037,WOS:001063663500003,,,,
2186,Simeon,Dimanov,1041,WOS:001106473900004,,,,
2563,Mariana Zh.,Yordanova,1008,WOS:001342991400001,,,,
2424,Antoaneta,Tsvetkova,1008,WOS:001057779100001,,,,
2138,Emil D.,Parvanov,1067,WOS:001051889500001,,,,
2487,Yonka,Ivanova,1024,WOS:000996464800009,,,,
2193,Tsonka,Dimitrova,1046,WOS:000785980700006,,,,
2319,Sonya,Galcheva,1028,WOS:001313954500001,,,,
2420,Kaloyan,Tsochev,1028,WOS:000811569200756,,,,
2028,Paraskeva,Mancheva,1061,WOS:000516713400009,,,,
2338,Avgustina C.,Georgieva,1037,WOS:000865414400006,,,,
2163,George N.,Chaldakov,1012,WOS:000835228000001,,,,
2094,Lyudmila,Angelova,1020,WOS:000519292900004,,,,
2339,Filka,Georgieva,1019,WOS:000741367200023,,,,
2526,Iliyan Nikolov,Kolev,1049,WOS:000841720600040,,,,
2523,Stefka,Koeva,1055,WOS:000741367200012,,,,
2300,Yordanka,Donkova,1040,WOS:001053864800001,,,,
2193,Tsonka,Dimitrova,1046,WOS:000869448300014,,,,
2167,Sofiya,Chausheva,1035,WOS:000709355001297,,,,
2145,Zhivko,Bliznakov,1057,WOS:001221386700001,,,,
2221,Maya,Radeva-Ilieva,1051,WOS:001081573600001,,,,
2166,Borislav,Chaushev,1043,WOS:001332779404064,,,,
2521,Aneliya,Klisarova,1035,WOS:001084059703443,,,,
2480,Violeta,Iotova,1028,WOS:000940835400001,,,,
2082,Gergana,Nenova,1061,WOS:000995405200001,,,,
2331,Kaloyan D.,Georgiev,1051,WOS:000753753200001,,,,
2320,Bistra,Galunska,1045,WOS:000724100200004,,,,
2167,Sofiya,Chausheva,1035,WOS:001332779402405,,,,
2140,Tsonko,Paunov,1056,WOS:000895463401222,,,,
2285,Antoniya,Dimova,1055,WOS:000814021500008,,,,
2434,Desislava,Vankova,1059,WOS:000558088800077,,,,
2047,Galya M.,Mihaylova,1045,WOS:001340025900001,,,,
2315,Neli,Ermenlieva,1021,WOS:001153778000025,,,,
2420,Kaloyan,Tsochev,1028,WOS:000852723700005,,,,
2269,Stefan,Stefanov,1050,WOS:000582502400002,,,,
2133,Rouzha,Pancheva,1056,WOS:001050023700001,,,,
2319,Sonya,Galcheva,1028,WOS:000514025300191,,,,
2482,Stoyan,Ivanov,1027,WOS:000903460400001,,,,
2160,Milena,Bozhkova,1021,WOS:001332573600001,,,,
2180,Zhivka,Dancheva,1035,WOS:001084059702393,,,,
2480,Violeta,Iotova,1028,WOS:000854435700181,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:000817155400001,,,,
2400,Tatina,Todorova,1021,WOS:000741367200008,,,,
2212,Hristo,Popov,1015,WOS:001233530400001,,,,
2257,Violeta,Snegarova,1056,WOS:000589580000010,,,,
2146,Kristina,Bliznakova,1057,WOS:000841720600041,,,,
